train,valid
0.010830686916215498,0.010570220362681609
0.01078181374879157,0.010686557883253464
0.010853887001266245,0.010929734517748538
0.01096023584059516,0.011085480809784852
0.010872200711584483,0.010719921654806687
0.010835855863377696,0.01066483550060254
0.010895176225754082,0.010556121070224505
0.010848572912824447,0.010588412674573751
0.010848664838942836,0.010732716164336754
0.010841786769814179,0.010625551454722881
0.010876427129766003,0.010881546025092784
0.010869908971009685,0.010624433079591164
0.010768180216861064,0.010789684091623012
0.010798400634380638,0.010556952812923836
0.010776161941409599,0.01081011902827483
0.010791731387621066,0.01058418181939767
0.010782410360139901,0.010633452867086116
0.010804405924482424,0.010907769704667421
0.010756815936355317,0.010789931393586673
0.010778225164432994,0.010723684986050312
0.010845345055653911,0.010566599738712493
0.010789973905584851,0.010584891057358338
0.010820000004939368,0.010704703055895291
0.010808237584032973,0.0105494623287366
0.010800779384912038,0.010795774009938423
0.01081984410764741,0.0106608414879212
0.010782839837255047,0.010554145448482953
0.010843864672618811,0.010554372547910763
0.010874057860403765,0.010607120366050648
0.01082762624671469,0.010553047634088077
0.010717664425429261,0.010545856534288479
0.010794463216281329,0.010579187637911392
0.010698150034199973,0.010670965967270045
0.01080199379901417,0.01057194209156128
0.010731802199829797,0.01054195873439312
0.010800867891091793,0.010628874843510298
0.010797584902678356,0.010806506499648094
0.010745764557333266,0.010498289663631182
0.01073385234616819,0.010575658068633996
0.010733603683040768,0.01051476332717217
0.010744748980600814,0.010566687497955102
0.010767376874802543,0.010520492752011005
0.010714836800318272,0.010482912596601706
0.010772259730357127,0.01050871073339994
0.01070528938511356,0.010454628258370437
0.010677862607064794,0.010513033574590316
0.010721495084953113,0.010465282946825027
0.01064080206036079,0.010392856927445302
0.010675066761428216,0.010372395770481
0.01066812304932563,0.010622051687767873
0.010716383963762248,0.010528967787440006
0.010692307603408079,0.0104933837428689
0.010739558322935319,0.010416360715260873
0.010599237301799118,0.010431427938433794
0.010582478457420576,0.010503960415147819
0.01056052211549927,0.010445350781083107
0.010560059377954144,0.010409353587489862
0.01055046348053901,0.010330177915210906
0.0105232835182401,0.010319231579510065
0.010508992090882336,0.01021677771439919
0.010499910344598724,0.010214527782339316
0.010472577049961834,0.01093877859127063
0.010598672500460362,0.010401183309463354
0.01050747689012377,0.010401201506073657
0.010451472463605345,0.010120010003447533
0.010419497060299408,0.01018033642321825
0.010444710977741928,0.010146353107232314
0.010370057221257785,0.01009264624176117
0.010432508430581112,0.010264318722944994
0.010380417818478385,0.010136990951230893
0.010343479000215159,0.010011305244496236
0.010338298900083441,0.010059336415277077
0.010271742825442161,0.010018578873803983
0.010168318926799492,0.009840115546607055
0.010217733597230227,0.00986858163602077
0.010155403643052598,0.009903306786257487
0.010162646989109085,0.009934616633332692
0.010062654006493385,0.009778214905124444
0.010037928002840672,0.00976900509200417
0.0100796702775921,0.009815694262775091
0.00998555033727259,0.009745902059456477
0.009964922191117142,0.009763996654118482
0.00999112175319527,0.009637078915077906
0.009992824913170493,0.009835329945557393
0.009919434121703027,0.00969796495225567
0.00993024867760842,0.009699633631568689
0.00987072117993089,0.009776905214843841
0.009930159652330836,0.009699515962543396
0.009863962419331074,0.009678094217983576
0.009871707305495367,0.009672934798380503
0.009855288859517848,0.009599721632324733
0.009860745974678974,0.009673514833243994
0.00985588839460836,0.009668466455947895
0.009840101866265301,0.009592466593648378
0.009779767850871946,0.009589284336051116
0.009846496067513696,0.009657383502389375
0.009828471685530709,0.009623640216886997
0.00984493990382943,0.00956527659526238
0.009819427192150081,0.009581620446764506
0.009837128512072758,0.009673893630791169
0.009837828324649666,0.009726136492995115
0.009821278172865754,0.009568215813487768
0.009739163911855612,0.009614166230536424
0.009760542787977906,0.00957245770125435
0.009737365497428863,0.009752096715741433
0.009770619545559415,0.009676926661855899
0.009685799784836222,0.009618660650001122
0.009744148922809323,0.009738200738166388
0.009742314324210414,0.009642328278949628
0.009726739618316537,0.009545596674657784
0.009665891795312284,0.009488507424696134
0.009719915222376585,0.009795430474556409
0.009743036633571152,0.009502264993408551
0.009695625245632207,0.009529425834233943
0.009752967639169732,0.009487282986251207
0.009698957792620679,0.009886989083427649
0.00969907207811465,0.009540734382776113
0.009650398206087898,0.009603022669370357
0.00968813263337876,0.009705916333657045
0.009746737663679924,0.009569531199164115
0.009645996928276097,0.009551374993931789
0.00966295997657981,0.009510242057820925
0.009677949766094079,0.009849875448988034
0.00973523174580492,0.00965986830683855
0.009698962166783263,0.009510481730103493
0.009664900119981317,0.009486476747462383
0.009669368674398446,0.009544349311349483
0.009696272804905644,0.009521345464655986
0.00959805593077765,0.009564060968561815
0.009561333499970983,0.00951078419501965
0.009619820122530714,0.0096206829811518
0.009586623785864622,0.009646687692461105
0.009542734133171254,0.009530570859519335
0.009632346808116456,0.00956229206461173
0.009539593415731778,0.009597878580769667
0.009583228702855403,0.009536882540067801
0.009574817180572475,0.009679583366960287
0.009582789179670518,0.009524976583914114
0.009591255527844683,0.009549070973522387
0.00950328382800837,0.009626765914547902
0.009466174776192571,0.0095972353592515
0.009514046191680626,0.009610360774856348
0.009485735947296757,0.00960499055397052
0.00953421414997734,0.009528339446450654
0.009463844057477888,0.009508198986832913
0.009444722096573134,0.00963788003159257
0.009454965392952083,0.009571532074075479
0.009440585657893146,0.009606366511434317
0.009390181136607636,0.009640211024536537
0.009404378309540573,0.00960999594714779
0.009380425860891576,0.009512686600478796
0.009297563793656767,0.00960016967012332
0.00933595540643227,0.009502264491927166
0.009353771874467369,0.009565790506223073
0.009292221796072897,0.009588804454184495
0.009274649418524055,0.009614677347529393
0.009219544970231955,0.009649898785238083
0.009215634522318352,0.009719408690356292
0.009239542786581595,0.009640779346227646
0.00919398347099052,0.00956325985204715
0.009157137777350966,0.009724165921887526
0.009145594835586723,0.00954562253676928
0.009131393555673908,0.009652988662799964
0.009116870045784067,0.009931960071508702
0.009055607150629407,0.009760530271495763
